{day_number: 15, imei: 353918054312018L, lon: -119.25641789, lat: 34.24590886, time: 1415974341}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25641789, "lat": 34.24590886, "time": 1415974341}
{"day_number": 15, "imei": 353918054312018, "lon": -119.2563557, "lat": 34.24606301, "time": 1415974343}
{"day_number": 15, "imei": 353918054312018, "lon": -119.2563557, "lat": 34.24606301, "time": 1415974343}
{"day_number": 15, "imei": 353918054312018, "lon": -119.2563364, "lat": 34.24609572, "time": 1415974345}
{"day_number": 15, "imei": 353918054312018, "lon": -119.2563364, "lat": 34.24609572, "time": 1415974345}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25632543, "lat": 34.24610883, "time": 1415974346}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25632543, "lat": 34.24610883, "time": 1415974346}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25634269, "lat": 34.24609182, "time": 1415974347}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25634269, "lat": 34.24609182, "time": 1415974347}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25632697, "lat": 34.24609673, "time": 1415974348}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25632697, "lat": 34.24609673, "time": 1415974348}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25631938, "lat": 34.24611798, "time": 1415974351}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25631938, "lat": 34.24611798, "time": 1415974351}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25631589, "lat": 34.24612531, "time": 1415974351}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25631429, "lat": 34.24612848, "time": 1415974352}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25631429, "lat": 34.24612848, "time": 1415974352}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25631299, "lat": 34.24613083, "time": 1415974353}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25631299, "lat": 34.24613083, "time": 1415974354}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25631131, "lat": 34.24613307, "time": 1415974354}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25631131, "lat": 34.24613307, "time": 1415974354}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630894, "lat": 34.24613569, "time": 1415974355}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630894, "lat": 34.24613569, "time": 1415974355}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630798, "lat": 34.24613593, "time": 1415974356}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630798, "lat": 34.24613593, "time": 1415974356}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630594, "lat": 34.24613761, "time": 1415974357}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630594, "lat": 34.24613761, "time": 1415974357}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630223, "lat": 34.24614006, "time": 1415974358}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630223, "lat": 34.24614006, "time": 1415974359}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630148, "lat": 34.2461414, "time": 1415974359}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630148, "lat": 34.2461414, "time": 1415974360}
{"day_number": 15, "imei": 353918054312018, "lon": -119.2563007, "lat": 34.24614311, "time": 1415974360}
{"day_number": 15, "imei": 353918054312018, "lon": -119.2563007, "lat": 34.24614311, "time": 1415974360}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630018, "lat": 34.24614294, "time": 1415974361}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630018, "lat": 34.24614294, "time": 1415974361}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25629989, "lat": 34.24614225, "time": 1415974362}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25629989, "lat": 34.24614225, "time": 1415974362}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25629982, "lat": 34.24614241, "time": 1415974363}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25629982, "lat": 34.24614241, "time": 1415974363}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25629988, "lat": 34.24614248, "time": 1415974364}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25629988, "lat": 34.24614248, "time": 1415974364}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630002, "lat": 34.2461424, "time": 1415974365}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630002, "lat": 34.2461424, "time": 1415974365}
{"day_number": 15, "imei": 353918054312018, "lon": -119.2563001, "lat": 34.24614233, "time": 1415974366}
{"day_number": 15, "imei": 353918054312018, "lon": -119.2563001, "lat": 34.24614233, "time": 1415974366}
{"day_number": 15, "imei": 353918054312018, "lon": -119.2563002, "lat": 34.24614224, "time": 1415974368}
{"day_number": 15, "imei": 353918054312018, "lon": -119.2563002, "lat": 34.24614224, "time": 1415974368}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630026, "lat": 34.24614229, "time": 1415974368}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630026, "lat": 34.24614229, "time": 1415974368}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630027, "lat": 34.24614233, "time": 1415974369}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630027, "lat": 34.24614233, "time": 1415974369}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630028, "lat": 34.24614226, "time": 1415974370}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630028, "lat": 34.24614226, "time": 1415974370}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630031, "lat": 34.24614229, "time": 1415974371}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630031, "lat": 34.24614229, "time": 1415974371}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630041, "lat": 34.24614229, "time": 1415974372}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630041, "lat": 34.24614229, "time": 1415974372}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630046, "lat": 34.24614227, "time": 1415974373}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630046, "lat": 34.24614227, "time": 1415974373}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630048, "lat": 34.24614222, "time": 1415974374}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630048, "lat": 34.24614222, "time": 1415974374}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630039, "lat": 34.24614203, "time": 1415974375}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630039, "lat": 34.24614203, "time": 1415974375}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630027, "lat": 34.24614199, "time": 1415974376}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630027, "lat": 34.24614199, "time": 1415974376}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630017, "lat": 34.24614195, "time": 1415974377}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630017, "lat": 34.24614195, "time": 1415974377}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630011, "lat": 34.24614189, "time": 1415974378}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25630011, "lat": 34.24614189, "time": 1415974378}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25629998, "lat": 34.24614182, "time": 1415974379}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25629998, "lat": 34.24614182, "time": 1415974379}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25629988, "lat": 34.24614175, "time": 1415974380}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25629988, "lat": 34.24614175, "time": 1415974380}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25629982, "lat": 34.24614167, "time": 1415974381}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25629982, "lat": 34.24614167, "time": 1415974381}
{"day_number": 15, "imei": 353918054312018, "lon": -119.2562998, "lat": 34.24614162, "time": 1415974382}
{"day_number": 15, "imei": 353918054312018, "lon": -119.2562998, "lat": 34.24614162, "time": 1415974382}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25629977, "lat": 34.24614159, "time": 1415974383}
{"day_number": 15, "imei": 353918054312018, "lon": -119.25629977, "lat": 34.24614159, "time": 1415974383}
